263,11
264,99
265,13
266,99
267,54
268,56
269,20
270,28
271,50
272,23
273,56
274,87
275,30
276,20
277,96
278,10
279,64
280,99
281,67
282,45
283,41
284,27
285,23
286,72
287,7
288,46
289,91
290,70
291,25
292,92
293,32
294,34
295,99
296,84
297,86
298,38
299,10
300,58
301,6
302,77
303,78
304,57
305,65
306,98
307,33
308,69
309,7
310,92
311,91
312,25
313,86
314,36
315,51
316,77
317,14
318,84
319,75
320,40
321,91
322,8
323,65
324,49
325,2
326,58
327,90
328,22
329,87
330,45
331,34
332,58
333,0
334,6
335,92
336,90
337,66
338,83
339,61
340,24
341,39
342,37
343,38
344,98
345,78
346,99
347,5
348,96
349,82
350,22
351,70
352,1
353,62
354,69
355,66
356,98
357,12
358,29
359,54
360,7
361,7
362,10
363,81
364,61
365,57
366,33
367,24
368,80
369,43
370,61
371,10
372,30
373,22
374,51
375,0
376,54
377,69
378,66
379,70
380,3
381,52
382,94
383,40
384,65
385,75
386,32
387,96
388,31
389,39
390,94
391,77
392,37
393,28
394,54
395,16
396,28
397,56
398,77
399,41
400,45
401,74
402,25
403,53
404,21
405,11
406,39
407,79
408,11
409,69
410,12
411,28
412,46
413,58
414,51
415,54
416,13
417,70
418,16
419,85
420,25
421,36
422,93
423,40
424,49
425,83
426,72
427,2
428,67
429,34
430,72
431,97
432,92
433,24
434,25
435,28
436,27
437,41
438,19
439,53
440,36
441,53
442,85
443,61
444,27
445,66
446,31
447,79
448,77
449,0
450,3
451,58
452,40
453,91
454,15
455,9
456,80
457,84
458,3
459,37
460,38
461,37
462,11
463,76
464,97
465,14
466,35
467,21
468,33
469,23
470,27
471,72
472,51
473,62
474,49
475,72
476,50
477,31
478,12
479,83
480,52
481,93
482,24
483,67
484,31
485,13
486,57
487,1
488,9
489,15
490,47
491,42
492,37
493,81
494,14
495,98
496,41
497,8
498,64
499,13
500,30
501,10
502,46
503,53
504,73
505,30
506,6
507,77
508,41
509,43
510,58
511,49
512,71
513,20
514,85
515,45
516,12
517,44
518,45
519,83
520,57
521,34
522,11
523,17
524,75
525,84
526,35
527,69
528,48
529,51
530,30
531,42
532,66
533,99
534,53
535,41
536,47
537,70
538,94
539,0
540,7
541,79
542,59
543,65
544,57
545,98
546,71
547,16
548,96
549,68
550,86
551,97
552,63
553,81
554,55
555,95
556,98
557,29
558,78
559,88
560,94
561,36
562,29
563,90
564,13
565,16
566,82
567,71
568,67
569,43
570,98
571,41
572,50
573,44
574,75
575,77
576,74
577,46
578,59
579,77
580,13
581,19
582,73
583,79
584,64
585,32
586,79
587,85
588,44
589,57
590,42
591,18
592,92
593,5
594,6
595,70
596,49
597,69
598,52
599,41
600,16
601,99
602,48
603,52
604,70
605,44
606,47
607,18
608,6
609,77
610,20
611,52
612,69
613,0
614,75
615,75
616,62
617,50
618,25
619,80
620,37
621,96
622,27
623,9
624,0
625,80
626,48
627,44
628,38
629,4
630,28
631,5
632,94
633,18
634,61
635,13
636,70
637,21
638,8
639,19
640,85
641,60
642,78
643,66
644,37
645,90
646,48
647,92
648,29
649,30
650,7
651,99
652,44
653,71
654,3
655,19
656,72
657,38
658,51
659,89
660,96
661,2
662,79
663,1
664,49
665,14
666,58
667,50
668,39
669,62
670,5
671,41
672,42
673,5
674,95
675,76
676,18
677,61
678,72
679,10
680,31
681,56
682,15
683,7
684,96
685,29
686,61
687,22
688,15
689,41
690,40
691,31
692,69
693,18
694,23
695,82
696,80
697,76
698,16
699,22
700,32
701,98
702,52
703,66
704,25
705,66
706,56
707,38
708,75
709,26
710,1
711,11
712,66
713,41
714,58
715,40
716,87
717,72
718,5
719,20
720,53
721,35
722,34
723,97
724,21
725,73
726,72
727,23
728,81
729,13
730,96
731,41
732,44
733,50
734,77
735,32
736,3
737,48
738,82
739,30
740,72
741,22
742,47
743,88
744,40
745,29
746,65
747,28
748,60
749,83
750,94
751,8
752,71
753,95
754,68
755,97
756,63
757,55
758,45
759,51
760,93
761,33
762,56
763,62
764,30
765,59
766,66
767,16
768,63
769,25
770,36
771,39
772,90
773,74
774,48
775,31
776,87
777,46
778,57
779,91
780,8
781,43
782,63
783,98
784,18
785,87
786,69
787,48
788,81
789,80
790,68
791,48
792,2
793,30
794,36
795,38
796,65
797,85
798,57
799,81
800,62
801,49
802,65
803,34
804,46
805,55
806,18
807,97
808,47
809,37
810,9
811,17
812,98
813,53
814,43
815,50
816,70
817,58
818,43
819,43
820,89
821,18
822,35
823,82
824,56
825,88
826,36
827,59
828,37
829,9
830,65
831,2
832,89
833,75
834,29
835,59
836,78
837,28
838,52
839,63
840,69
841,72
842,1
843,43
844,70
845,51
846,49
847,49
848,86
849,86
850,68
851,7
852,42
853,13
854,91
855,44
856,13
857,82
858,77
859,57
860,18
861,58
862,59
863,37
864,72
865,7
866,28
867,22
868,24
869,84
870,71
871,41
872,5
873,79
874,74
875,17
876,17
877,92
878,12
879,5
880,38
881,87
882,72
883,51
884,41
885,58
886,59
887,75
888,84
889,84
890,45
891,96
892,51
893,94
894,45
895,10
896,13
897,63
898,70
899,62
900,23
901,27
902,25
903,2
904,14
905,27
906,1
907,63
908,39
909,74
910,27
911,21
912,70
913,72
914,18
915,31
916,85
917,8
918,96
919,14
920,47
921,52
922,37
923,40
924,38
925,75
926,89
927,11
928,33
929,63
930,3
931,53
932,21
933,49
934,81
935,11
936,62
937,70
938,36
939,14
940,56
941,96
942,35
943,10
944,56
945,23
946,25
947,79
948,76
949,14
950,24
951,5
952,66
953,56
954,14
955,70
956,90
957,84
958,64
959,39
960,37
961,90
962,29
963,76
964,70
965,74
966,0
967,20
968,90
969,7
970,68
971,15
972,71
973,82
974,57
975,51
976,17
977,27
978,83
979,14
980,49
981,10
982,34
983,19
984,38
985,98
986,86
987,65
988,34
989,11
990,21
991,77
992,6
993,96
994,76
995,66
996,66
997,59
998,40
999,82
1000,23
1001,5
1002,89
1003,68
1004,45
1005,9
1006,33
1007,84
1008,98
1009,63
1010,53
1011,62
1012,1
1013,49
1014,90
1015,26
1016,55
1017,10
1018,37
1019,71
1020,87
1021,34
1022,86
1023,79
1024,86
1025,91
1026,9
1027,75
1028,5
1029,91
1030,85
1031,57
1032,87
1033,1
1034,91
1035,44
1036,21
1037,65
1038,73
1039,29
1040,65
1041,1
1042,67
1043,71
1044,57
1045,58
1046,75
1047,56
1048,6
1049,50
1050,10
1051,55
1052,22
1053,68
1054,94
1055,88
1056,18
1057,9
1058,82
1059,53
1060,99
1061,58
1062,79
1063,6
1064,78
1065,95
1066,75
1067,0
1068,57
1069,45
1070,5
1071,90
1072,37
1073,7
1074,6
1075,85
1076,67
1077,15
1078,21
1079,28
1080,15
1081,52
1082,68
1083,54
1084,81
1085,29
1086,35
1087,18
1088,6
1089,2
1090,25
1091,11
1092,83
1093,19
1094,29
1095,6
1096,22
1097,60
1098,92
1099,62
1100,82
1101,75
1102,99
1103,60
1104,45
1105,20
1106,18
1107,14
1108,62
1109,9
1110,21
1111,2
1112,88
1113,54
1114,37
1115,47
1116,89
1117,24
1118,25
1119,48
1120,59
1121,57
1122,93
1123,55
1124,20
1125,93
1126,6
1127,17
1128,77
1129,99
1130,63
1131,7
1132,22
1133,59
1134,45
1135,39
1136,53
1137,8
1138,9
1139,60
1140,10
1141,21
1142,55
1143,97
1144,81
1145,22
1146,23
1147,28
1148,81
1149,82
1150,16
1151,97
1152,35
1153,43
1154,2
1155,24
1156,82
1157,44
1158,40
1159,51
1160,13
1161,1
1162,36
1163,63
1164,45
1165,14
1166,80
1167,28
1168,8
1169,98
1170,94
1171,81
1172,15
1173,64
1174,37
1175,38
1176,1
1177,96
1178,73
1179,97
1180,70
1181,78
1182,35
1183,95
1184,82
1185,65
1186,71
1187,78
1188,57
1189,20
1190,57
1191,8
1192,67
1193,57
1194,47
1195,9
1196,84
1197,92
1198,51
1199,67
1200,42
1201,94
1202,19
1203,83
1204,88
1205,35
1206,82
1207,70
1208,6
1209,63
1210,23
1211,85
1212,70
1213,42
1214,81
1215,35
1216,65
1217,41
1218,80
1219,79
1220,42
1221,1
1222,71
1223,88
1224,40
1225,85
1226,14
1227,57
1228,17
1229,27
1230,53
1231,9
1232,44
1233,6
1234,54
1235,76
1236,58
1237,51
1238,6
1239,47
1240,83
1241,1
1242,72
1243,93
1244,97
1245,72
1246,38
1247,24
1248,76
1249,12
1250,44
1251,43
1252,11
1253,71
1254,25
1255,41
1256,22
1257,31
1258,43
1259,3
1260,21
1261,25
1262,53
1263,78
1264,9
1265,13
1266,40
1267,64
1268,88
1269,4
1270,77
1271,13
1272,34
1273,33
1274,96
1275,40
1276,28
1277,77
1278,90
1279,68
1280,46
1281,89
1282,80
1283,5
1284,83
1285,10
1286,97
1287,73
1288,80
1289,13
1290,53
1291,26
1292,8
1293,3
1294,26
1295,57
1296,48
1297,94
1298,84
1299,84
1300,31
1301,73
1302,36
1303,71
1304,34
1305,30
1306,8
1307,78
1308,75
1309,84
1310,12
1311,45
1312,41
1313,75
1314,56
1315,31
1316,45
1317,47
1318,94
1319,98
1320,15
1321,67
1322,83
1323,74
1324,51
1325,50
1326,5
1327,31
1328,6
1329,38
1330,92
1331,34
1332,93
1333,6
1334,36
1335,73
1336,52
1337,8
1338,70
1339,53
1340,2
1341,19
1342,97
1343,96
1344,1
1345,8
1346,85
1347,32
1348,46
1349,94
1350,12
1351,0
1352,99
1353,85
1354,68
1355,63
1356,89
1357,62
1358,20
1359,84
1360,24
1361,77
1362,71
1363,36
1364,92
1365,77
1366,51
1367,34
1368,38
1369,83
1370,79
1371,36
1372,77
1373,41
1374,96
1375,96
1376,69
1377,87
1378,73
1379,42
1380,65
1381,72
1382,84
1383,12
1384,26
1385,91
1386,34
1387,7
1388,37
1389,73
1390,83
1391,90
1392,87
1393,86
1394,28
1395,24
1396,47
1397,61
1398,3
1399,23
1400,56
1401,50
1402,94
1403,63
1404,15
1405,75
1406,22
1407,57
1408,88
1409,72
1410,93
1411,2
1412,88
1413,77
1414,18
1415,52
1416,93
1417,59
1418,10
1419,0
1420,42
1421,43
1422,97
1423,65
1424,0
1425,88
1426,49
1427,91
1428,13
1429,72
1430,48
1431,8
1432,84
1433,49
1434,86
1435,15
1436,78
1437,20
1438,97
1439,50
1440,68
1441,76
1442,19
1443,65
1444,79
1445,80
1446,1
1447,10
1448,67
1449,75
1450,31
1451,88
1452,51
1453,2
1454,80
1455,13
1456,53
1457,28
1458,63
1459,26
1460,26
1461,31
1462,44
1463,16
1464,23
1465,85
1466,17
1467,39
1468,91
1469,3
1470,73
1471,72
1472,62
1473,59
1474,32
1475,65
1476,24
1477,31
1478,86
1479,19
1480,87
1481,38
1482,24
1483,37
1484,40
1485,60
1486,57
1487,81
1488,68
1489,73
1490,62
1491,49
1492,57
1493,70
1494,24
1495,37
1496,32
1497,2
1498,41
1499,93
1500,63
1501,62
1502,18
1503,63
1504,1
1505,59
1506,26
1507,91
1508,70
1509,15
1510,88
1511,21
1512,42
1513,43
1514,39
1515,87
1516,7
1517,6
1518,75
1519,63
1520,28
1521,35
1522,71
1523,18
1524,41
1525,24
1526,14
1527,91
1528,35
1529,95
1530,33
1531,21
1532,89
1533,92
1534,56
1535,25
1536,20
1537,60
1538,35
1539,81
1540,33
1541,65
1542,11
1543,53
1544,84
1545,40
1546,6
1547,14
1548,30
1549,36
1550,29
1551,25
1552,27
1553,78
1554,65
1555,27
1556,91
1557,0
1558,22
1559,77
1560,44
1561,34
1562,56
1563,75
1564,82
1565,66
1566,32
1567,50
1568,87
1569,14
1570,67
1571,47
1572,70
1573,93
1574,29
1575,63
1576,24
1577,17
1578,33
1579,0
1580,17
1581,0
1582,60
1583,98
1584,65
1585,7
1586,94
1587,11
1588,27
1589,28
1590,34
1591,20
1592,37
1593,58
1594,37
1595,99
1596,8
1597,36
1598,71
1599,17
1600,8
1601,56
1602,26
1603,16
1604,69
1605,82
1606,54
1607,33
1608,48
1609,1
1610,2
1611,73
1612,66
1613,21
1614,59
1615,44
1616,73
1617,57
1618,9
1619,74
1620,72
1621,20
1622,22
1623,58
1624,80
1625,47
1626,9
1627,12
1628,56
1629,30
1630,54
1631,87
1632,46
1633,16
1634,92
1635,60
1636,73
1637,44
1638,29
1639,82
1640,52
1641,61
1642,62
1643,25
1644,25
1645,60
1646,53
1647,16
1648,98
1649,92
1650,26
1651,51
1652,26
1653,96
1654,45
1655,87
1656,34
1657,67
1658,36
1659,22
1660,73
1661,42
1662,76
1663,18
1664,47
1665,15
1666,26
1667,50
1668,28
1669,98
1670,70
1671,28
1672,28
1673,27
1674,22
1675,10
1676,58
1677,97
1678,32
1679,19
1680,93
1681,93
1682,14
1683,64
1684,4
1685,2
1686,61
1687,50
1688,70
1689,5
1690,26
1691,5
1692,8
1693,6
1694,9
1695,9
1696,85
1697,44
1698,77
1699,10
1700,33
1701,3
1702,87
1703,99
1704,21
1705,97
1706,22
1707,99
1708,73
1709,35
1710,29
1711,36
1712,34
1713,16
1714,28
1715,80
1716,28
1717,11
1718,14
1719,44
1720,53
1721,76
1722,79
1723,23
1724,72
1725,64
1726,20
1727,21
1728,17
1729,12
1730,24
1731,13
1732,19
1733,22
1734,85
1735,89
1736,5
1737,14
1738,42
1739,6
1740,79
1741,61
1742,76
1743,35
1744,75
1745,89
1746,70
1747,91
1748,77
1749,29
1750,81
1751,73
1752,30
1753,33
1754,56
1755,57
1756,23
1757,63
1758,27
1759,56
1760,76
1761,1
1762,81
1763,61
1764,10
1765,15
1766,17
1767,12
1768,30
1769,39
1770,74
1771,13
1772,69
1773,7
1774,64
1775,92
1776,0
1777,44
1778,47
1779,82
1780,94
1781,28
1782,43
1783,88
1784,30
1785,50
1786,83
1787,85
1788,65
1789,28
1790,65
1791,42
1792,87
1793,85
1794,30
1795,78
1796,80
1797,14
1798,25
1799,59
1800,71
1801,57
1802,60
1803,38
1804,55
1805,68
1806,4
1807,22
1808,68
1809,64
1810,56
1811,79
1812,15
1813,45
1814,62
1815,47
1816,57
1817,93
1818,30
1819,59
1820,32
1821,32
1822,47
1823,2
1824,73
1825,31
1826,26
1827,83
1828,77
1829,86
1830,11
1831,85
1832,19
1833,88
1834,10
1835,36
1836,67
1837,4
1838,32
1839,62
1840,46
1841,60
1842,17
1843,0
1844,71
1845,86
1846,26
1847,42
1848,23
1849,82
1850,20
1851,86
1852,84
1853,65
1854,26
1855,39
1856,10
1857,58
1858,65
1859,23
1860,41
1861,21
1862,45
1863,81
1864,52
1865,71
1866,60
1867,27
1868,34
1869,26
1870,79
1871,53
1872,60
1873,67
1874,13
1875,72
1876,14
1877,46
1878,31
1879,86
1880,4
1881,84
1882,60
1883,94
1884,65
1885,25
1886,1
1887,53
1888,61
1889,70
1890,25
1891,9
1892,38
1893,8
1894,20
1895,24
1896,14
1897,35
1898,47
1899,0
1900,25
1901,99
1902,7
1903,96
1904,2
1905,67
1906,25
1907,16
1908,52
1909,54
1910,25
1911,63
1912,27
1913,79
1914,19
1915,57
1916,61
1917,51
1918,16
1919,27
1920,69
1921,7
1922,66
1923,64
1924,0
1925,70
1926,14
1927,51
1928,47
1929,88
1930,57
1931,78
1932,99
1933,30
1934,61
1935,5
1936,76
1937,63
1938,91
1939,98
1940,99
1941,85
1942,1
1943,6
1944,44
1945,62
1946,82
1947,59
1948,89
1949,63
1950,63
1951,63
1952,19
1953,20
1954,30
1955,18
1956,33
1957,43
1958,95
1959,32
1960,53
1961,73
1962,69
1963,63
1964,96
1965,46
1966,64
1967,96
1968,17
1969,14
1970,81
1971,97
1972,59
1973,18
1974,28
1975,83
1976,5
1977,59
1978,19
1979,38
1980,88
1981,54
1982,62
1983,83
1984,25
1985,94
1986,59
1987,78
1988,0
1989,42
1990,71
1991,33
1992,67
1993,58
1994,44
1995,25
1996,16
1997,38
1998,10
1999,98
2000,97
2001,85
2002,41
2003,75
2004,82
2005,65
2006,4
2007,1
2008,92
2009,46
2010,13
2011,73
2012,23
2013,57
2014,44
2015,99
2016,11
2017,85
2018,37
2019,2
2020,87
2021,85
2022,96
2023,75
2024,42
2025,47
2026,29
2027,0
2028,73
2029,2
2030,67
2031,67
2032,49
2033,20
2034,40
2035,2
2036,12
2037,87
2038,1
2039,59
2040,90
2041,58
2042,86
2043,53
2044,29
2045,97
2046,9
2047,10
2048,14
2049,45
2050,14
2051,31
2052,0
2053,8
2054,11
2055,12
2056,89
2057,66
2058,32
2059,34
2060,36
2061,3
2062,27
2063,89
2064,79
2065,45
2066,24
2067,3
2068,16
2069,42
2070,86
2071,24
2072,83
2073,78
2074,11
2075,29
2076,98
2077,42
2078,45
2079,44
2080,38
2081,19
2082,86
2083,28
2084,88
2085,36
2086,67
2087,41
2088,9
2089,28
2090,13
2091,45
2092,54
2093,67
2094,23
2095,86
2096,30
2097,97
2098,74
2099,83
2100,73
2101,6
2102,93
2103,71
2104,58
2105,90
2106,47
2107,21
2108,96
2109,82
2110,13
2111,46
2112,20
2113,87
2114,95
2115,16
2116,16
2117,99
2118,1
2119,42
2120,78
2121,83
2122,93
2123,87
2124,29
2125,41
2126,69
2127,16
2128,55
2129,25
2130,98
2131,1
2132,68
2133,62
2134,71
2135,32
2136,25
2137,14
2138,70
2139,98
2140,88
2141,45
2142,44
2143,27
2144,14
2145,66
2146,25
2147,67
2148,71
2149,6
2150,69
2151,31
2152,96
2153,31
2154,5
2155,89
2156,12
2157,5
2158,42
2159,17
2160,20
2161,30
2162,66
2163,71
2164,83
2165,12
2166,78
2167,58
2168,16
2169,63
2170,91
2171,2
2172,29
2173,2
2174,53
2175,33
2176,38
2177,65
2178,73
2179,62
2180,15
2181,1
2182,45
2183,49
2184,55
2185,67
2186,4
2187,36
2188,56
2189,81
2190,19
2191,19
2192,71
2193,52
2194,77
2195,58
2196,79
2197,73
2198,43
2199,2
2200,87
2201,66
2202,51
2203,7
2204,14
2205,67
2206,2
2207,93
2208,77
2209,72
2210,50
2211,47
2212,32
2213,79
2214,1
2215,19
2216,84
2217,17
2218,15
2219,16
2220,8
2221,42
2222,1
2223,34
2224,44
2225,72
2226,30
2227,76
2228,24
2229,95
2230,53
2231,65
2232,21
2233,71
2234,75
2235,48
2236,50
2237,37
2238,34
2239,87
2240,64
2241,10
2242,58
2243,84
2244,30
2245,72
2246,86
2247,92
2248,51
2249,58
2250,73
2251,61
2252,57
2253,27
2254,93
2255,45
2256,65
2257,16
2258,63
2259,42
2260,37
2261,26
2262,68
2263,82
2264,18
2265,85
2266,25
2267,61
2268,4
2269,52
2270,68
2271,47
2272,82
2273,28
2274,51
2275,97
2276,83
2277,17
2278,3
2279,71
2280,85
2281,38
2282,24
2283,66
2284,21
2285,92
2286,7
2287,94
2288,77
2289,30
2290,83
2291,33
2292,74
2293,91
2294,50
2295,38
2296,41
2297,76
2298,66
2299,45
2300,46
2301,24
2302,87
2303,98
2304,89
2305,26
2306,79
2307,29
2308,75
2309,96
2310,61
2311,48
2312,13
2313,91
2314,57
2315,99
2316,1
2317,2
2318,60
2319,26
2320,77
2321,30
2322,84
2323,74
2324,68
2325,34
2326,72
2327,90
2328,77
2329,12
2330,55
2331,6
2332,50
2333,58
2334,25
2335,60
2336,50
2337,26
2338,76
2339,95
2340,13
2341,78
2342,18
2343,80
2344,68
2345,35
2346,20
2347,82
2348,34
2349,51
2350,37
2351,39
2352,16
2353,40
2354,67
2355,15
2356,40
2357,13
2358,30
2359,55
2360,53
2361,88
2362,51
2363,63
2364,41
2365,55
2366,97
2367,54
2368,66
2369,96
2370,48
2371,75
2372,25
2373,65
2374,13
2375,98
2376,12
2377,3
2378,5
2379,32
2380,14
2381,90
2382,56
2383,26
2384,74
2385,16
2386,89
2387,10
2388,90
2389,9
2390,19
2391,37
2392,95
2393,21
2394,41
2395,25
2396,27
2397,55
2398,39
2399,13
2400,38
2401,65
2402,16
2403,38
2404,3
2405,62
2406,13
2407,51
2408,27
2409,68
2410,3
2411,36
2412,7
2413,97
2414,40
2415,63
2416,31
2417,25
2418,88
2419,24
2420,65
2421,86
2422,64
2423,56
2424,76
2425,10
2426,79
2427,4
2428,23
2429,87
2430,71
2431,56
2432,64
2433,91
2434,94
2435,49
2436,74
2437,18
2438,23
2439,12
2440,2
2441,38
2442,83
2443,22
2444,6
2445,83
2446,29
2447,98
2448,80
2449,78
2450,93
2451,2
2452,67
2453,14
2454,48
2455,52
2456,1
2457,59
2458,61
2459,92
2460,83
2461,9
2462,27
2463,39
2464,96
2465,46
2466,72
2467,15
2468,3
2469,91
2470,89
2471,13
2472,1
2473,76
2474,22
2475,26
2476,2
2477,41
2478,50
2479,93
2480,80
2481,80
2482,23
2483,45
2484,94
2485,69
2486,89
2487,49
2488,43
2489,41
2490,48
2491,14
2492,56
2493,30
2494,28
2495,93
2496,10
2497,44
2498,25
2499,59
2500,11
2501,14
2502,94
2503,89
2504,89
2505,79
2506,0
2507,91
2508,92
2509,22
2510,49
2511,59
2512,8
2513,67
2514,11
2515,2
2516,85
2517,82
2518,44
2519,27
2520,57
2521,22
2522,72
2523,61
2524,43
2525,74
2526,56
2527,70
2528,47
2529,29
2530,15
2531,58
2532,15
2533,91
2534,82
2535,66
2536,85
2537,33
2538,56
2539,14
2540,69
2541,97
2542,57
2543,21
2544,92
2545,88
2546,5
2547,88
2548,19
2549,25
2550,7
2551,28
2552,99
2553,98
2554,1
2555,88
2556,41
2557,33
2558,46
2559,14
2560,23
2561,29
2562,43
2563,62
2564,6
2565,90
2566,43
2567,17
2568,85
2569,44
2570,16
2571,52
2572,25
2573,29
2574,57
2575,59
2576,64
2577,51
2578,68
2579,54
2580,68
2581,67
2582,51
2583,21
2584,21
2585,86
2586,58
2587,17
2588,89
2589,93
2590,25
2591,52
2592,86
2593,41
2594,91
2595,39
2596,53
2597,94
2598,14
2599,1
2600,44
2601,88
2602,3
2603,74
2604,9
2605,55
2606,2
2607,70
2608,40
2609,41
2610,23
2611,90
2612,64
2613,92
2614,46
2615,55
2616,77
2617,22
2618,41
2619,19
2620,32
2621,26
2622,28
2623,92
2624,19
2625,64
2626,65
2627,84
2628,37
2629,17
2630,5
2631,69
2632,36
2633,66
2634,9
2635,80
2636,64
2637,77
2638,12
2639,66
2640,83
2641,88
2642,76
2643,47
2644,69
2645,34
2646,88
2647,94
2648,94
2649,35
2650,61
2651,31
2652,53
2653,95
2654,69
2655,18
2656,59
2657,11
2658,54
2659,44
2660,89
2661,18
2662,32
2663,22
2664,35
2665,54
2666,54
2667,97
2668,82
2669,66
2670,91
2671,0
2672,10
2673,75
2674,35
2675,44
2676,49
2677,80
2678,22
2679,84
2680,76
2681,70
2682,89
2683,2
2684,56
2685,74
2686,16
2687,41
2688,97
2689,91
2690,20
2691,53
2692,22
2693,67
2694,76
2695,65
2696,55
2697,53
2698,11
2699,15
2700,80
2701,90
2702,12
2703,28
2704,44
2705,61
2706,21
2707,78
2708,59
2709,25
2710,68
2711,79
2712,88
2713,69
2714,68
2715,19
2716,29
2717,30
2718,66
2719,61
2720,37
2721,12
2722,0
2723,91
2724,45
2725,38
2726,78
2727,42
2728,98
2729,70
2730,88
2731,96
2732,68
2733,6
2734,3
2735,85
2736,57
2737,60
2738,57
2739,94
2740,53
2741,37
2742,81
2743,71
2744,22
2745,41
2746,64
2747,52
2748,98
2749,56
2750,36
2751,25
2752,86
2753,50
2754,77
2755,67
2756,89
2757,21
2758,82
2759,6
2760,83
2761,78
2762,79
2763,89
2764,37
2765,72
2766,10
2767,81
2768,65
2769,82
2770,61
2771,68
2772,72
2773,71
2774,8
2775,99
2776,31
2777,29
2778,68
2779,4
2780,73
2781,25
2782,44
2783,41
2784,34
2785,63
2786,9
2787,18
2788,28
2789,35
2790,95
2791,36
2792,77
2793,51
2794,11
2795,74
2796,58
2797,92
2798,33
2799,49
2800,30
2801,83
2802,86
2803,15
2804,94
2805,67
2806,52
2807,15
2808,42
2809,78
2810,36
2811,60
2812,52
2813,78
2814,33
2815,57
2816,34
2817,37
2818,54
2819,74
2820,63
2821,91
2822,52
2823,29
2824,87
2825,25
2826,91
2827,21
2828,60
2829,33
2830,41
2831,39
2832,95
2833,19
2834,73
2835,90
2836,38
2837,28
2838,47
2839,67
2840,10
2841,94
2842,76
2843,50
2844,99
2845,35
2846,83
2847,99
2848,18
2849,54
2850,39
2851,20
2852,37
2853,59
2854,85
2855,38
2856,30
2857,56
2858,28
2859,69
2860,76
2861,31
2862,55
2863,8
2864,36
2865,97
2866,65
2867,33
2868,4
2869,42
2870,19
2871,6
2872,90
2873,87
2874,63
2875,69
2876,15
2877,2
2878,30
2879,51
2880,42
2881,91
2882,3
2883,5
2884,94
2885,21
2886,1
2887,36
2888,33
2889,34
2890,59
2891,81
2892,99
2893,77
2894,90
2895,79
2896,39
2897,68
2898,14
2899,2
2900,70
2901,50
2902,94
2903,75
2904,34
2905,33
2906,29
2907,49
2908,95
2909,16
2910,23
2911,28
2912,26
2913,76
2914,27
2915,84
2916,27
2917,49
2918,13
2919,15
2920,95
2921,28
2922,99
2923,69
2924,82
2925,37
2926,6
2927,12
2928,97
2929,84
2930,30
2931,47
2932,87
2933,28
2934,81
2935,91
2936,96
2937,27
2938,71
2939,60
2940,91
2941,51
2942,40
2943,17
2944,11
2945,31
2946,55
2947,22
2948,50
2949,5
2950,51
2951,90
2952,54
2953,98
2954,6
2955,41
2956,50
2957,25
2958,92
2959,97
2960,26
2961,16
2962,52
2963,11
2964,86
2965,76
2966,40
2967,98
2968,95
2969,35
2970,87
2971,99
2972,78
2973,53
2974,23
2975,44
2976,88
2977,81
2978,58
2979,51
2980,81
2981,83
2982,62
2983,91
2984,32
2985,40
2986,93
2987,88
2988,21
2989,40
2990,40
2991,71
2992,35
2993,73
2994,34
2995,74
2996,98
2997,29
2998,31
2999,35
